CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory,Age,Gender,MaritalStatus,IncomeLevel,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
277,4697,2022-11-06,273.12,Groceries,39,F,Single,High,NoInteraction,,None,None,2023-07-06,33,Mobile App,0
277,9647,2022-08-23,335.68,Clothing,39,F,Single,High,NoInteraction,,None,None,2023-07-06,33,Mobile App,0
277,6848,2022-06-28,206.33,Electronics,39,F,Single,High,NoInteraction,,None,None,2023-07-06,33,Mobile App,0
278,1140,2022-07-06,147.82,Books,51,F,Married,Low,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,0
278,4891,2022-06-03,259.55,Furniture,51,F,Married,Low,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,0
278,3675,2022-02-25,303.91,Books,51,F,Married,Low,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,0
278,1749,2022-04-22,222.74,Clothing,51,F,Married,Low,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,0
278,8679,2022-08-23,489.08,Groceries,51,F,Married,Low,8392.0,2022-08-06,Feedback,Unresolved,2023-02-22,22,Online Banking,0
279,1915,2022-03-08,469.02,Clothing,62,M,Divorced,Medium,7906.0,2022-04-13,Inquiry,Resolved,2023-04-12,6,Mobile App,0
279,7982,2022-01-14,445.96,Clothing,62,M,Divorced,Medium,7906.0,2022-04-13,Inquiry,Resolved,2023-04-12,6,Mobile App,0
279,4879,2022-04-25,225.33,Furniture,62,M,Divorced,Medium,7906.0,2022-04-13,Inquiry,Resolved,2023-04-12,6,Mobile App,0
279,3550,2022-06-22,69.63,Books,62,M,Divorced,Medium,7906.0,2022-04-13,Inquiry,Resolved,2023-04-12,6,Mobile App,0
280,4391,2022-07-23,262.63,Books,52,F,Single,High,2395.0,2022-06-11,Complaint,Unresolved,2023-11-19,42,Online Banking,0
280,4391,2022-07-23,262.63,Books,52,F,Single,High,5931.0,2022-04-10,Inquiry,Resolved,2023-11-19,42,Online Banking,0
280,7525,2022-05-28,326.61,Electronics,52,F,Single,High,2395.0,2022-06-11,Complaint,Unresolved,2023-11-19,42,Online Banking,0
280,7525,2022-05-28,326.61,Electronics,52,F,Single,High,5931.0,2022-04-10,Inquiry,Resolved,2023-11-19,42,Online Banking,0
280,7367,2022-05-09,50.79,Books,52,F,Single,High,2395.0,2022-06-11,Complaint,Unresolved,2023-11-19,42,Online Banking,0
280,7367,2022-05-09,50.79,Books,52,F,Single,High,5931.0,2022-04-10,Inquiry,Resolved,2023-11-19,42,Online Banking,0
280,4279,2022-11-16,196.3,Furniture,52,F,Single,High,2395.0,2022-06-11,Complaint,Unresolved,2023-11-19,42,Online Banking,0
280,4279,2022-11-16,196.3,Furniture,52,F,Single,High,5931.0,2022-04-10,Inquiry,Resolved,2023-11-19,42,Online Banking,0
281,2134,2022-03-06,81.51,Groceries,52,M,Married,Medium,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,0
281,6840,2022-04-20,278.11,Clothing,52,M,Married,Medium,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,0
281,9062,2022-02-03,369.04,Furniture,52,M,Married,Medium,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,0
281,6846,2022-06-04,13.35,Furniture,52,M,Married,Medium,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,0
281,7559,2022-09-17,469.65,Furniture,52,M,Married,Medium,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,0
281,7970,2022-02-08,89.72,Electronics,52,M,Married,Medium,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,0
281,1993,2022-07-13,26.12,Books,52,M,Married,Medium,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,0
281,7293,2022-05-12,236.45,Groceries,52,M,Married,Medium,7303.0,2022-07-23,Inquiry,Resolved,2023-12-15,34,Online Banking,0
282,3318,2022-04-18,412.18,Electronics,42,M,Single,High,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,1
282,3404,2022-05-28,468.2,Furniture,42,M,Single,High,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,1
282,1535,2022-12-04,399.23,Books,42,M,Single,High,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,1
282,6123,2022-10-24,333.6,Groceries,42,M,Single,High,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,1
282,5678,2022-12-01,403.47,Electronics,42,M,Single,High,2597.0,2022-10-25,Feedback,Resolved,2023-07-22,3,Online Banking,1
283,7897,2022-07-30,411.04,Furniture,51,F,Widowed,Low,NoInteraction,,None,None,2023-09-20,17,Online Banking,1
283,9418,2022-12-10,295.52,Furniture,51,F,Widowed,Low,NoInteraction,,None,None,2023-09-20,17,Online Banking,1
283,5146,2022-04-25,262.73,Furniture,51,F,Widowed,Low,NoInteraction,,None,None,2023-09-20,17,Online Banking,1
283,6102,2022-08-18,70.86,Clothing,51,F,Widowed,Low,NoInteraction,,None,None,2023-09-20,17,Online Banking,1
283,9168,2022-06-21,322.71,Furniture,51,F,Widowed,Low,NoInteraction,,None,None,2023-09-20,17,Online Banking,1
284,1655,2022-06-25,341.96,Furniture,23,M,Married,Medium,NoInteraction,,None,None,2023-05-15,6,Mobile App,0
284,2364,2022-02-10,435.09,Electronics,23,M,Married,Medium,NoInteraction,,None,None,2023-05-15,6,Mobile App,0
284,1684,2022-07-02,35.03,Electronics,23,M,Married,Medium,NoInteraction,,None,None,2023-05-15,6,Mobile App,0
284,8146,2022-06-24,266.36,Groceries,23,M,Married,Medium,NoInteraction,,None,None,2023-05-15,6,Mobile App,0
284,6764,2022-02-02,205.51,Groceries,23,M,Married,Medium,NoInteraction,,None,None,2023-05-15,6,Mobile App,0
284,8069,2022-07-29,399.18,Clothing,23,M,Married,Medium,NoInteraction,,None,None,2023-05-15,6,Mobile App,0
285,9579,2022-11-15,340.69,Electronics,58,M,Single,High,NoInteraction,,None,None,2023-08-31,42,Mobile App,0
285,5398,2022-06-06,39.77,Groceries,58,M,Single,High,NoInteraction,,None,None,2023-08-31,42,Mobile App,0
285,8649,2022-12-15,190.96,Furniture,58,M,Single,High,NoInteraction,,None,None,2023-08-31,42,Mobile App,0
285,9221,2022-01-08,177.6,Books,58,M,Single,High,NoInteraction,,None,None,2023-08-31,42,Mobile App,0
285,5484,2022-08-07,277.57,Groceries,58,M,Single,High,NoInteraction,,None,None,2023-08-31,42,Mobile App,0
286,2738,2022-12-07,110.29,Books,54,F,Widowed,Low,2434.0,2022-06-13,Feedback,Unresolved,2023-04-03,5,Website,1
286,2738,2022-12-07,110.29,Books,54,F,Widowed,Low,2892.0,2022-10-16,Feedback,Resolved,2023-04-03,5,Website,1
286,7231,2022-03-08,401.9,Furniture,54,F,Widowed,Low,2434.0,2022-06-13,Feedback,Unresolved,2023-04-03,5,Website,1
286,7231,2022-03-08,401.9,Furniture,54,F,Widowed,Low,2892.0,2022-10-16,Feedback,Resolved,2023-04-03,5,Website,1
287,5278,2022-12-02,443.38,Books,18,M,Widowed,Low,5233.0,2022-12-04,Inquiry,Unresolved,2023-06-10,20,Website,0
287,5278,2022-12-02,443.38,Books,18,M,Widowed,Low,2311.0,2022-11-21,Inquiry,Resolved,2023-06-10,20,Website,0
287,6368,2022-12-14,171.69,Clothing,18,M,Widowed,Low,5233.0,2022-12-04,Inquiry,Unresolved,2023-06-10,20,Website,0
287,6368,2022-12-14,171.69,Clothing,18,M,Widowed,Low,2311.0,2022-11-21,Inquiry,Resolved,2023-06-10,20,Website,0
288,5345,2022-08-19,145.77,Electronics,29,F,Widowed,High,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,0
288,5345,2022-08-19,145.77,Electronics,29,F,Widowed,High,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,0
288,5580,2022-05-04,272.38,Furniture,29,F,Widowed,High,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,0
288,5580,2022-05-04,272.38,Furniture,29,F,Widowed,High,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,0
288,1580,2022-06-27,134.68,Groceries,29,F,Widowed,High,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,0
288,1580,2022-06-27,134.68,Groceries,29,F,Widowed,High,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,0
288,9637,2022-11-01,144.79,Electronics,29,F,Widowed,High,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,0
288,9637,2022-11-01,144.79,Electronics,29,F,Widowed,High,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,0
288,9809,2022-11-28,414.2,Clothing,29,F,Widowed,High,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,0
288,9809,2022-11-28,414.2,Clothing,29,F,Widowed,High,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,0
288,7571,2022-11-24,491.52,Clothing,29,F,Widowed,High,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,0
288,7571,2022-11-24,491.52,Clothing,29,F,Widowed,High,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,0
288,8434,2022-05-25,310.36,Books,29,F,Widowed,High,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,0
288,8434,2022-05-25,310.36,Books,29,F,Widowed,High,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,0
288,9499,2022-02-22,304.15,Clothing,29,F,Widowed,High,7766.0,2022-10-25,Inquiry,Unresolved,2023-03-21,1,Website,0
288,9499,2022-02-22,304.15,Clothing,29,F,Widowed,High,5671.0,2022-11-17,Complaint,Unresolved,2023-03-21,1,Website,0
289,8435,2022-06-08,30.48,Groceries,52,M,Married,High,NoInteraction,,None,None,2023-11-14,24,Mobile App,0
290,5895,2022-12-25,403.33,Electronics,23,M,Widowed,High,7709.0,2022-12-21,Inquiry,Unresolved,2023-09-15,9,Mobile App,0
291,4423,2022-06-18,448.61,Clothing,34,F,Divorced,High,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,0
291,4423,2022-06-18,448.61,Clothing,34,F,Divorced,High,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,0
291,2777,2022-06-29,158.31,Clothing,34,F,Divorced,High,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,0
291,2777,2022-06-29,158.31,Clothing,34,F,Divorced,High,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,0
291,1738,2022-10-16,269.03,Groceries,34,F,Divorced,High,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,0
291,1738,2022-10-16,269.03,Groceries,34,F,Divorced,High,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,0
291,3263,2022-05-15,153.67,Furniture,34,F,Divorced,High,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,0
291,3263,2022-05-15,153.67,Furniture,34,F,Divorced,High,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,0
291,6618,2022-06-20,254.65,Furniture,34,F,Divorced,High,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,0
291,6618,2022-06-20,254.65,Furniture,34,F,Divorced,High,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,0
291,7755,2022-09-15,288.47,Books,34,F,Divorced,High,7408.0,2022-08-18,Complaint,Unresolved,2023-09-26,15,Website,0
291,7755,2022-09-15,288.47,Books,34,F,Divorced,High,5353.0,2022-07-26,Feedback,Unresolved,2023-09-26,15,Website,0
292,1687,2022-09-26,367.93,Clothing,26,M,Single,Medium,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,0
292,1687,2022-09-26,367.93,Clothing,26,M,Single,Medium,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,0
292,4355,2022-11-11,163.11,Furniture,26,M,Single,Medium,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,0
292,4355,2022-11-11,163.11,Furniture,26,M,Single,Medium,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,0
292,3000,2022-04-25,171.84,Groceries,26,M,Single,Medium,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,0
292,3000,2022-04-25,171.84,Groceries,26,M,Single,Medium,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,0
292,7505,2022-11-01,86.01,Electronics,26,M,Single,Medium,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,0
292,7505,2022-11-01,86.01,Electronics,26,M,Single,Medium,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,0
292,9861,2022-05-12,314.12,Clothing,26,M,Single,Medium,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,0
292,9861,2022-05-12,314.12,Clothing,26,M,Single,Medium,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,0
292,5600,2022-12-20,391.93,Books,26,M,Single,Medium,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,0
292,5600,2022-12-20,391.93,Books,26,M,Single,Medium,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,0
292,5799,2022-02-18,464.98,Groceries,26,M,Single,Medium,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,0
292,5799,2022-02-18,464.98,Groceries,26,M,Single,Medium,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,0
292,3587,2022-02-02,469.78,Furniture,26,M,Single,Medium,6429.0,2022-04-27,Feedback,Resolved,2023-12-06,37,Website,0
292,3587,2022-02-02,469.78,Furniture,26,M,Single,Medium,5561.0,2022-02-03,Feedback,Unresolved,2023-12-06,37,Website,0
293,4043,2022-04-29,209.68,Electronics,19,M,Divorced,High,NoInteraction,,None,None,2023-01-26,18,Mobile App,0
294,2252,2022-03-28,240.21,Books,35,F,Widowed,Low,2629.0,2022-09-08,Inquiry,Resolved,2023-03-19,22,Online Banking,0
294,6341,2022-04-10,198.08,Groceries,35,F,Widowed,Low,2629.0,2022-09-08,Inquiry,Resolved,2023-03-19,22,Online Banking,0
294,2762,2022-08-14,363.42,Books,35,F,Widowed,Low,2629.0,2022-09-08,Inquiry,Resolved,2023-03-19,22,Online Banking,0
294,5727,2022-02-21,288.37,Furniture,35,F,Widowed,Low,2629.0,2022-09-08,Inquiry,Resolved,2023-03-19,22,Online Banking,0
294,8208,2022-06-12,388.46,Furniture,35,F,Widowed,Low,2629.0,2022-09-08,Inquiry,Resolved,2023-03-19,22,Online Banking,0
294,5722,2022-12-01,403.54,Furniture,35,F,Widowed,Low,2629.0,2022-09-08,Inquiry,Resolved,2023-03-19,22,Online Banking,0
295,6537,2022-03-27,334.91,Books,66,F,Widowed,Medium,NoInteraction,,None,None,2023-03-09,11,Website,0
295,6482,2022-09-05,216.34,Books,66,F,Widowed,Medium,NoInteraction,,None,None,2023-03-09,11,Website,0
295,7167,2022-08-08,409.74,Furniture,66,F,Widowed,Medium,NoInteraction,,None,None,2023-03-09,11,Website,0
296,8941,2022-06-07,261.24,Furniture,53,M,Divorced,Low,5678.0,2022-03-27,Inquiry,Unresolved,2023-12-01,38,Mobile App,0
297,4091,2022-03-25,338.97,Groceries,45,M,Married,Low,NoInteraction,,None,None,2023-10-06,3,Mobile App,0
297,8247,2022-07-18,282.53,Books,45,M,Married,Low,NoInteraction,,None,None,2023-10-06,3,Mobile App,0
297,7037,2022-07-15,347.62,Furniture,45,M,Married,Low,NoInteraction,,None,None,2023-10-06,3,Mobile App,0
297,4447,2022-06-10,74.09,Clothing,45,M,Married,Low,NoInteraction,,None,None,2023-10-06,3,Mobile App,0
297,8026,2022-09-23,28.71,Groceries,45,M,Married,Low,NoInteraction,,None,None,2023-10-06,3,Mobile App,0
297,6202,2022-01-11,76.37,Groceries,45,M,Married,Low,NoInteraction,,None,None,2023-10-06,3,Mobile App,0
297,1352,2022-04-06,289.07,Electronics,45,M,Married,Low,NoInteraction,,None,None,2023-10-06,3,Mobile App,0
297,6565,2022-08-27,276.73,Groceries,45,M,Married,Low,NoInteraction,,None,None,2023-10-06,3,Mobile App,0
298,2964,2022-04-02,90.19,Electronics,58,F,Widowed,High,2358.0,2022-11-07,Feedback,Unresolved,2023-08-23,29,Website,0
298,8306,2022-06-30,302.15,Books,58,F,Widowed,High,2358.0,2022-11-07,Feedback,Unresolved,2023-08-23,29,Website,0
298,6013,2022-06-14,27.15,Groceries,58,F,Widowed,High,2358.0,2022-11-07,Feedback,Unresolved,2023-08-23,29,Website,0
298,9632,2022-04-12,249.25,Books,58,F,Widowed,High,2358.0,2022-11-07,Feedback,Unresolved,2023-08-23,29,Website,0
298,4612,2022-02-19,337.64,Furniture,58,F,Widowed,High,2358.0,2022-11-07,Feedback,Unresolved,2023-08-23,29,Website,0
298,2782,2022-07-28,298.87,Electronics,58,F,Widowed,High,2358.0,2022-11-07,Feedback,Unresolved,2023-08-23,29,Website,0
299,6893,2022-11-21,9.8,Groceries,54,M,Widowed,Medium,5712.0,2022-01-05,Inquiry,Unresolved,2023-11-04,46,Mobile App,0
299,6893,2022-11-21,9.8,Groceries,54,M,Widowed,Medium,5815.0,2022-06-03,Inquiry,Resolved,2023-11-04,46,Mobile App,0
300,5624,2022-08-05,156.61,Clothing,66,F,Divorced,High,4714.0,2022-11-03,Inquiry,Resolved,2023-10-15,32,Website,0
300,5624,2022-08-05,156.61,Clothing,66,F,Divorced,High,5532.0,2022-01-04,Feedback,Resolved,2023-10-15,32,Website,0
300,6680,2022-03-26,229.15,Furniture,66,F,Divorced,High,4714.0,2022-11-03,Inquiry,Resolved,2023-10-15,32,Website,0
300,6680,2022-03-26,229.15,Furniture,66,F,Divorced,High,5532.0,2022-01-04,Feedback,Resolved,2023-10-15,32,Website,0
300,9202,2022-07-28,299.04,Groceries,66,F,Divorced,High,4714.0,2022-11-03,Inquiry,Resolved,2023-10-15,32,Website,0
300,9202,2022-07-28,299.04,Groceries,66,F,Divorced,High,5532.0,2022-01-04,Feedback,Resolved,2023-10-15,32,Website,0
300,2887,2022-06-06,241.73,Groceries,66,F,Divorced,High,4714.0,2022-11-03,Inquiry,Resolved,2023-10-15,32,Website,0
300,2887,2022-06-06,241.73,Groceries,66,F,Divorced,High,5532.0,2022-01-04,Feedback,Resolved,2023-10-15,32,Website,0
301,9209,2022-10-04,296.43,Books,43,F,Widowed,Low,2266.0,2022-09-30,Inquiry,Resolved,2023-10-02,34,Online Banking,0
301,9389,2022-07-31,19.9,Electronics,43,F,Widowed,Low,2266.0,2022-09-30,Inquiry,Resolved,2023-10-02,34,Online Banking,0
301,5906,2022-04-12,134.6,Electronics,43,F,Widowed,Low,2266.0,2022-09-30,Inquiry,Resolved,2023-10-02,34,Online Banking,0
301,1966,2022-12-12,310.99,Books,43,F,Widowed,Low,2266.0,2022-09-30,Inquiry,Resolved,2023-10-02,34,Online Banking,0
301,1117,2022-11-18,410.42,Groceries,43,F,Widowed,Low,2266.0,2022-09-30,Inquiry,Resolved,2023-10-02,34,Online Banking,0
301,2664,2022-08-15,126.61,Clothing,43,F,Widowed,Low,2266.0,2022-09-30,Inquiry,Resolved,2023-10-02,34,Online Banking,0
302,4201,2022-03-02,493.29,Furniture,21,M,Widowed,High,6461.0,2022-09-29,Inquiry,Resolved,2023-02-18,8,Website,0
302,4201,2022-03-02,493.29,Furniture,21,M,Widowed,High,9384.0,2022-07-20,Feedback,Resolved,2023-02-18,8,Website,0
302,6290,2022-04-02,272.15,Furniture,21,M,Widowed,High,6461.0,2022-09-29,Inquiry,Resolved,2023-02-18,8,Website,0
302,6290,2022-04-02,272.15,Furniture,21,M,Widowed,High,9384.0,2022-07-20,Feedback,Resolved,2023-02-18,8,Website,0
302,2417,2022-05-05,139.23,Books,21,M,Widowed,High,6461.0,2022-09-29,Inquiry,Resolved,2023-02-18,8,Website,0
302,2417,2022-05-05,139.23,Books,21,M,Widowed,High,9384.0,2022-07-20,Feedback,Resolved,2023-02-18,8,Website,0
302,9159,2022-10-01,20.91,Clothing,21,M,Widowed,High,6461.0,2022-09-29,Inquiry,Resolved,2023-02-18,8,Website,0
302,9159,2022-10-01,20.91,Clothing,21,M,Widowed,High,9384.0,2022-07-20,Feedback,Resolved,2023-02-18,8,Website,0
303,6505,2022-01-04,451.28,Electronics,57,F,Married,High,8478.0,2022-08-23,Complaint,Resolved,2023-05-20,34,Online Banking,0
303,9514,2022-04-29,201.88,Electronics,57,F,Married,High,8478.0,2022-08-23,Complaint,Resolved,2023-05-20,34,Online Banking,0
303,7972,2022-05-08,295.8,Clothing,57,F,Married,High,8478.0,2022-08-23,Complaint,Resolved,2023-05-20,34,Online Banking,0
304,3372,2022-07-12,359.9,Furniture,53,F,Married,High,3277.0,2022-12-08,Inquiry,Unresolved,2023-04-28,5,Online Banking,0
304,3263,2022-09-17,117.58,Clothing,53,F,Married,High,3277.0,2022-12-08,Inquiry,Unresolved,2023-04-28,5,Online Banking,0
304,8956,2022-08-22,218.25,Groceries,53,F,Married,High,3277.0,2022-12-08,Inquiry,Unresolved,2023-04-28,5,Online Banking,0
305,9543,2022-06-17,288.26,Groceries,68,M,Married,High,NoInteraction,,None,None,2023-07-15,9,Mobile App,0
306,2665,2022-01-04,359.91,Furniture,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
306,6205,2022-07-28,107.8,Electronics,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
306,6085,2022-05-17,372.12,Groceries,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
306,8428,2022-01-04,117.48,Books,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
306,9458,2022-10-11,119.69,Clothing,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
306,2108,2022-01-08,478.42,Books,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
306,7958,2022-08-28,311.85,Furniture,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
306,3935,2022-12-06,240.22,Books,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
306,4406,2022-11-21,178.11,Books,48,F,Married,High,NoInteraction,,None,None,2023-05-03,17,Mobile App,0
307,8826,2022-12-19,433.17,Books,47,M,Married,High,2741.0,2022-03-16,Complaint,Resolved,2023-11-04,20,Mobile App,0
307,6385,2022-04-05,293.56,Clothing,47,M,Married,High,2741.0,2022-03-16,Complaint,Resolved,2023-11-04,20,Mobile App,0
307,5541,2022-06-18,422.92,Furniture,47,M,Married,High,2741.0,2022-03-16,Complaint,Resolved,2023-11-04,20,Mobile App,0
307,9178,2022-04-22,267.03,Books,47,M,Married,High,2741.0,2022-03-16,Complaint,Resolved,2023-11-04,20,Mobile App,0
308,3168,2022-08-04,399.27,Groceries,67,M,Widowed,Medium,NoInteraction,,None,None,2023-10-23,42,Mobile App,0
308,3949,2022-02-19,209.71,Electronics,67,M,Widowed,Medium,NoInteraction,,None,None,2023-10-23,42,Mobile App,0
308,8116,2022-09-02,213.13,Groceries,67,M,Widowed,Medium,NoInteraction,,None,None,2023-10-23,42,Mobile App,0
308,4345,2022-12-18,417.22,Furniture,67,M,Widowed,Medium,NoInteraction,,None,None,2023-10-23,42,Mobile App,0
308,5479,2022-08-19,192.17,Books,67,M,Widowed,Medium,NoInteraction,,None,None,2023-10-23,42,Mobile App,0
308,4886,2022-09-11,159.96,Furniture,67,M,Widowed,Medium,NoInteraction,,None,None,2023-10-23,42,Mobile App,0
308,1003,2022-12-04,200.23,Groceries,67,M,Widowed,Medium,NoInteraction,,None,None,2023-10-23,42,Mobile App,0
309,4026,2022-03-23,224.52,Clothing,51,M,Single,High,5334.0,2022-12-28,Inquiry,Resolved,2023-04-16,27,Online Banking,0
309,9851,2022-10-30,435.88,Books,51,M,Single,High,5334.0,2022-12-28,Inquiry,Resolved,2023-04-16,27,Online Banking,0
309,6832,2022-05-07,396.22,Books,51,M,Single,High,5334.0,2022-12-28,Inquiry,Resolved,2023-04-16,27,Online Banking,0
309,6486,2022-07-07,76.42,Groceries,51,M,Single,High,5334.0,2022-12-28,Inquiry,Resolved,2023-04-16,27,Online Banking,0
309,7780,2022-02-09,267.46,Clothing,51,M,Single,High,5334.0,2022-12-28,Inquiry,Resolved,2023-04-16,27,Online Banking,0
310,9387,2022-06-23,217.86,Clothing,36,F,Widowed,Medium,NoInteraction,,None,None,2023-07-05,5,Online Banking,0
310,1487,2022-07-04,211.29,Books,36,F,Widowed,Medium,NoInteraction,,None,None,2023-07-05,5,Online Banking,0
310,3897,2022-12-14,359.66,Furniture,36,F,Widowed,Medium,NoInteraction,,None,None,2023-07-05,5,Online Banking,0
310,4787,2022-05-02,269.33,Furniture,36,F,Widowed,Medium,NoInteraction,,None,None,2023-07-05,5,Online Banking,0
311,5196,2022-02-22,191.8,Books,35,M,Widowed,High,3327.0,2022-06-07,Complaint,Resolved,2023-07-07,46,Mobile App,1
311,5196,2022-02-22,191.8,Books,35,M,Widowed,High,4203.0,2022-03-10,Complaint,Resolved,2023-07-07,46,Mobile App,1
